Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker
2020-03-09 00:00:00-04:00,71.23243276755647,71.6714223305001,69.21141753662457,69.3108139038086,14017500,0.0,0.0,0.0,VNQ
2020-03-10 00:00:00-04:00,70.99534726798193,72.30590187756658,68.30745665464444,72.23912048339844,11782100,0.648,0.0,0.0,VNQ
2020-03-11 00:00:00-04:00,70.66142750721214,70.66142750721214,67.22226306351016,67.89840698242188,16447000,0.0,0.0,0.0,VNQ
2020-03-12 00:00:00-04:00,63.35738555193218,65.55277088309731,60.60271412282181,61.02008819580078,16761500,0.0,0.0,0.0,VNQ
2020-03-13 00:00:00-04:00,64.55106979436508,66.42090368832147,60.9533012812887,66.34577941894531,10968600,0.0,0.0,0.0,VNQ
2020-03-16 00:00:00-04:00,60.0016924269707,62.06352129733594,54.45896543314052,54.58417892456055,11396500,0.0,0.0,0.0,VNQ
2020-03-17 00:00:00-04:00,55.619267566939996,58.849745236453884,53.79117342855637,57.73952865600586,9100900,0.0,0.0,0.0,VNQ
2020-03-18 00:00:00-04:00,54.29202082592205,56.29541767387866,50.50226343376509,52.24688720703125,15714500,0.0,0.0,0.0,VNQ
2020-03-19 00:00:00-04:00,51.51230570577957,53.63256669418925,50.0848871852351,52.4305305480957,13090000,0.0,0.0,0.0,VNQ
2020-03-20 00:00:00-04:00,53.048238370283556,54.42557075335212,49.54229589502617,49.81776428222656,18838000,0.0,0.0,0.0,VNQ
2020-03-23 00:00:00-04:00,49.57569899880895,49.66752181754137,46.39531014391425,47.505523681640625,15558600,0.0,0.0,0.0,VNQ
2020-03-24 00:00:00-04:00,49.75933392018713,51.971414437688765,49.066491480278735,51.779422760009766,14401600,0.0,0.0,0.0,VNQ
2020-03-25 00:00:00-04:00,51.99646012250894,57.40562426585098,51.61247675919821,54.56748580932617,15209300,0.0,0.0,0.0,VNQ
2020-03-26 00:00:00-04:00,55.07668724061768,58.64105913609049,54.742786697790756,58.415679931640625,14486100,0.0,0.0,0.0,VNQ
2020-03-27 00:00:00-04:00,56.58758445667431,59.95996814047628,56.26203314967133,58.474117279052734,11521700,0.0,0.0,0.0,VNQ
2020-03-30 00:00:00-04:00,59.06678465158969,59.959964974419115,57.13016907458463,59.751277923583984,12754300,0.0,0.0,0.0,VNQ
2020-03-31 00:00:00-04:00,59.31719232067975,59.450755060947635,56.72112546647614,58.30714797973633,16815900,0.0,0.0,0.0,VNQ
2020-04-01 00:00:00-04:00,55.51911289681995,55.761190675382714,53.33206999191184,54.475677490234375,12174800,0.0,0.0,0.0,VNQ
2020-04-02 00:00:00-04:00,53.69100226372414,55.794564858708775,53.56578876397696,54.6593132019043,10916700,0.0,0.0,0.0,VNQ
2020-04-03 00:00:00-04:00,54.250285913419944,54.993211331765174,52.81452111709307,53.866302490234375,8986700,0.0,0.0,0.0,VNQ
2020-04-06 00:00:00-04:00,55.76952154370633,58.165251013171265,55.76952154370633,57.85639190673828,8382200,0.0,0.0,0.0,VNQ
2020-04-07 00:00:00-04:00,60.093507902572576,61.22876571408581,58.36557976379643,58.390621185302734,7675100,0.0,0.0,0.0,VNQ
2020-04-08 00:00:00-04:00,59.267115339452914,62.73967050642168,58.51584077269307,62.372379302978516,9628300,0.0,0.0,0.0,VNQ
2020-04-09 00:00:00-04:00,63.42416016746455,66.77149529033154,63.42416016746455,65.8699722290039,13840900,0.0,0.0,0.0,VNQ
2020-04-13 00:00:00-04:00,65.45260583323537,65.61955291664013,62.66454368629022,63.098609924316406,10139000,0.0,0.0,0.0,VNQ
2020-04-14 00:00:00-04:00,64.35074749052403,65.55278715707836,64.35074749052403,64.86829376220703,9400800,0.0,0.0,0.0,VNQ
2020-04-15 00:00:00-04:00,62.86487395753992,63.5827577940265,61.62945040309016,62.297245025634766,8568200,0.0,0.0,0.0,VNQ
2020-04-16 00:00:00-04:00,62.414098539289625,62.78138965830032,61.17032593439589,61.58769989013672,6252800,0.0,0.0,0.0,VNQ
2020-04-17 00:00:00-04:00,63.374083939593845,63.86658870578491,62.664549219537555,63.53268814086914,8593100,0.0,0.0,0.0,VNQ
2020-04-20 00:00:00-04:00,62.222133671454806,62.57272639870064,61.15365695873024,61.17034912109375,6631000,0.0,0.0,0.0,VNQ
2020-04-21 00:00:00-04:00,59.56763268676753,60.560985093154166,59.258773556821055,60.06013107299805,8620400,0.0,0.0,0.0,VNQ
2020-04-22 00:00:00-04:00,60.98670974953264,61.48756383255815,60.47751276878113,60.97836685180664,6484200,0.0,0.0,0.0,VNQ
2020-04-23 00:00:00-04:00,61.16199044025229,61.679536554579414,60.26046733306218,60.469154357910156,7648200,0.0,0.0,0.0,VNQ
