Open,High,Low,Close,Volume,Ticker,Date
42.84116384018653,43.33856360637766,42.67320856020608,43.31272888183594,4472100.0,VNQ,2014-02-04
43.022030175450155,43.286882883069495,42.98327316590943,43.222286224365234,2656000.0,VNQ,2014-02-05
43.24812596882528,43.603415025582805,43.22229124506993,43.538818359375,2755500.0,VNQ,2014-02-06
43.810126610786234,43.932863724496386,43.53881766002555,43.86826705932617,5918800.0,VNQ,2014-02-07
44.003922403597436,44.410885837774266,43.71969115714457,44.28169250488281,6276300.0,VNQ,2014-02-10
44.20416624178528,44.67573119287462,44.13956958601646,44.45609664916992,7136400.0,VNQ,2014-02-11
44.58528725101696,44.59174839472384,44.262299063393684,44.48193359375,3335400.0,VNQ,2014-02-12
44.32044155306642,44.85660315217662,44.2429226102187,44.6498908996582,2754600.0,VNQ,2014-02-13
44.578825824275064,44.908270188683225,44.578825824275064,44.82429504394531,2509200.0,VNQ,2014-02-14
44.966422547044225,45.043941497802734,44.591755010992145,45.043941497802734,3819900.0,VNQ,2014-02-18
44.959967914327706,45.49612964581003,44.93412826033229,45.01810836791992,4334000.0,VNQ,2014-02-19
45.02456110756744,45.37338901694824,44.759713299287945,44.921207427978516,3503400.0,VNQ,2014-02-20
44.947045947588116,45.21835489413463,44.70157172398069,45.03102111816406,2406000.0,VNQ,2014-02-21
45.20542875899333,45.58655245349426,45.1149875326215,45.14082717895508,3690100.0,VNQ,2014-02-24
45.218344215730674,45.502575385034525,45.121446778158145,45.28940200805664,3329500.0,VNQ,2014-02-25
45.4444405273031,45.560716480975884,45.22481090837063,45.39276123046875,4623500.0,VNQ,2014-02-26
45.412150410114116,45.56072224680376,45.0762398665895,45.27003479003906,3334400.0,VNQ,2014-02-27
45.31524341067921,45.85786119667527,45.250646759261855,45.689910888671875,8733500.0,VNQ,2014-02-28
45.40567813115825,45.76096216581703,45.257101402491486,45.71574401855469,5816200.0,VNQ,2014-03-03
46.03873475331636,46.43278074212123,45.95475959756123,46.3746452331543,4444400.0,VNQ,2014-03-04
46.40694937721725,46.51676912776796,45.95476779874815,46.31651306152344,3489400.0,VNQ,2014-03-05
46.40048568318235,46.40048568318235,45.82556708531634,45.92892074584961,3705600.0,VNQ,2014-03-06
45.71574864016381,45.84494687998057,45.23126632977102,45.431522369384766,3665900.0,VNQ,2014-03-07
45.450904081671716,45.5025833812465,45.018101036653704,45.19251251220703,6387500.0,VNQ,2014-03-10
45.25065482102386,45.65115708820924,45.21835402535625,45.47674560546875,5101900.0,VNQ,2014-03-11
45.31526283242131,45.66409081367007,45.31526283242131,45.61241149902344,2711900.0,VNQ,2014-03-12
45.69637189805807,45.78035198927894,45.31524816482496,45.39922332763672,3688000.0,VNQ,2014-03-13
45.43798016839895,45.72221137749122,45.32170914112567,45.515499114990234,2713900.0,VNQ,2014-03-14
45.88372050830223,45.90956016562556,45.47675699438403,45.61241149902344,3115600.0,VNQ,2014-03-17
45.62530978613706,45.79972616803794,45.437976045181,45.748046875,2483700.0,VNQ,2014-03-18
45.86431663830533,45.987053710625155,44.72739698675367,44.8824348449707,4561500.0,VNQ,2014-03-19
44.8113891105941,44.97288322669748,44.43672157841602,44.9599609375,3811500.0,VNQ,2014-03-20
45.10206986164931,45.521955486950205,45.05685171298052,45.37337875366211,2970400.0,VNQ,2014-03-21
45.502583555363046,45.53487942141392,44.84368480428636,45.076236724853516,5826500.0,VNQ,2014-03-24
45.42929284428117,45.572332101337906,45.14970777173133,45.48780822753906,3125500.0,VNQ,2014-03-25
45.67636209844202,45.760885964903544,44.96764939501899,44.97414779663086,4286800.0,VNQ,2014-03-26
44.96114466750669,45.29924508369796,44.77909021566433,45.26023483276367,3097600.0,VNQ,2014-03-27
45.35778167199259,45.70238557367861,45.338276539536935,45.53333282470703,2278400.0,VNQ,2014-03-28
45.8064090728667,46.05348728245959,45.377281328784385,45.91694641113281,3597700.0,VNQ,2014-03-31
46.014462684260515,46.125,45.59833679151169,46.125,5804400.0,VNQ,2014-04-01
46.09899416456653,46.20952652605508,45.85841935372773,46.16401290893555,3266700.0,VNQ,2014-04-02
46.229035714149866,46.248540843112714,45.90393700313529,46.06648635864258,2372300.0,VNQ,2014-04-03
46.261557035603744,46.50863032071076,46.01447878988306,46.22254180908203,3600300.0,VNQ,2014-04-04
46.23554088789235,46.68417871405685,46.216035758165695,46.3720817565918,3845100.0,VNQ,2014-04-07
46.41109438994538,46.684181101925354,46.235543252813294,46.658172607421875,2935500.0,VNQ,2014-04-08
46.81420794032573,46.81420794032573,46.294048090077325,46.5411262512207,4339600.0,VNQ,2014-04-09
46.6126594483357,46.801217314911725,45.97546372816109,46.099002838134766,4136300.0,VNQ,2014-04-10
46.01446847788641,46.26154666823604,45.75439348263162,45.81941223144531,3785000.0,VNQ,2014-04-11
46.05348470657759,46.157513714840526,45.75439448697925,46.09249496459961,2963500.0,VNQ,2014-04-14
46.157518346887265,46.658173191271146,46.05998773143207,46.638668060302734,3800100.0,VNQ,2014-04-15
46.80121091165193,46.99626715477173,46.606149707919656,46.93775177001953,2141600.0,VNQ,2014-04-16
46.905240046023714,46.91174340899616,46.495617469784186,46.66466522216797,3736800.0,VNQ,2014-04-17
46.72969190641007,46.98326851174596,46.67117155715643,46.931251525878906,2447200.0,VNQ,2014-04-21
46.9832586765516,47.09379102792131,46.58013456138872,47.03527069091797,2889700.0,VNQ,2014-04-22
47.02877994531552,47.11980718603969,46.72968973142003,46.84672546386719,3180700.0,VNQ,2014-04-23
46.94426319432184,47.13282108740415,46.85973929491826,47.04179382324219,2332400.0,VNQ,2014-04-24
47.067785088013515,47.09379357691031,46.75569314247602,46.85972213745117,2608900.0,VNQ,2014-04-25
47.002766461510184,47.26284639050484,46.77519838386937,47.22383117675781,2994200.0,VNQ,2014-04-28
47.366899142798125,47.457926419509555,47.126329180324156,47.25636672973633,2944200.0,VNQ,2014-04-29
47.34736288145763,47.45789522185819,47.106788116517045,47.42538833618164,2660700.0,VNQ,2014-04-30
47.50342165787447,47.672474375120984,47.01577359554278,47.62696075439453,3817400.0,VNQ,2014-05-01
47.39939012487716,47.82201941516548,47.37338163433193,47.613956451416016,3495200.0,VNQ,2014-05-02
47.46441736761342,47.75050585421171,47.262857730571845,47.711490631103516,2628500.0,VNQ,2014-05-05
47.503415664404955,47.71798197530626,47.37988154408371,47.54243087768555,2879800.0,VNQ,2014-05-06
47.64646960919993,48.14712443695532,47.568449087917635,48.1146125793457,4417300.0,VNQ,2014-05-07
48.09511734075166,48.446224640573256,48.0496037071052,48.225154876708984,3389200.0,VNQ,2014-05-08
48.25764846801758,48.40719108168207,47.984566769542475,48.25764846801758,3706300.0,VNQ,2014-05-09
48.2056364316592,48.50472665026636,48.2056364316592,48.407196044921875,2983200.0,VNQ,2014-05-12
48.42669861054077,48.777800798250794,48.0235744860352,48.095096588134766,2476600.0,VNQ,2014-05-13
48.14712443695532,48.309673803777436,47.91305295188244,48.1146125793457,3956800.0,VNQ,2014-05-14
48.14712814416658,48.166633275989,47.691986905652094,48.08860778808594,2941200.0,VNQ,2014-05-15
48.134125543515715,48.53724982466388,47.887052251555495,48.53074645996094,2478900.0,VNQ,2014-05-16
48.511245683126944,48.511245683126944,48.11462473106229,48.335689544677734,2420400.0,VNQ,2014-05-19
48.36819266327418,48.50473354592269,48.030092138708355,48.18613815307617,2210200.0,VNQ,2014-05-20
48.34869088625266,48.34869088625266,47.789520588638545,47.86754608154297,2164800.0,VNQ,2014-05-21
47.91305486515509,48.04959574346448,47.75700389513304,47.78301239013672,1820600.0,VNQ,2014-05-22
47.78300954790035,48.2251440154373,47.78300954790035,48.20563888549805,1418000.0,VNQ,2014-05-23
48.33568461999847,48.57625950496395,48.23165558907674,48.55025100708008,2713200.0,VNQ,2014-05-27
48.37469044387753,48.39419557334552,47.95856447985125,48.24464797973633,2363100.0,VNQ,2014-05-28
48.309682885710636,48.37470165254002,48.12112498947566,48.34218978881836,2379800.0,VNQ,2014-05-29
48.29668332179857,48.621782164794645,48.257673048035734,48.56326675415039,3281400.0,VNQ,2014-05-30
48.7127799987793,48.83631907183936,48.478708576461095,48.7127799987793,3096500.0,VNQ,2014-06-02
48.70628529470342,48.7452955478471,48.517727470155556,48.68677520751953,1828800.0,VNQ,2014-06-03
48.69328595701822,48.88834717355283,48.52423323339574,48.7843132019043,1910500.0,VNQ,2014-06-04
48.89485148465774,49.70109998052067,48.70629856933289,49.68159484863281,4992400.0,VNQ,2014-06-05
49.91564895846111,49.91564895846111,49.382487323673054,49.473514556884766,9927200.0,VNQ,2014-06-06
49.525552398312946,49.63608480511496,48.784327495289425,48.8753547668457,2468000.0,VNQ,2014-06-09
48.83633302280257,48.88835001164656,48.335678186252075,48.511234283447266,2614700.0,VNQ,2014-06-10
48.31616373514673,48.58925039359128,48.14061263242935,48.381187438964844,2365800.0,VNQ,2014-06-11
48.37468419030864,48.41369444420162,47.887036174197895,48.25764846801758,2249600.0,VNQ,2014-06-12
48.25764835444498,48.459207946567176,47.93905304030716,48.381187438964844,1853100.0,VNQ,2014-06-13
48.34218394623825,48.543748547846604,48.06259881810968,48.13412094116211,2643400.0,VNQ,2014-06-16
48.10160249183354,48.30966544694964,47.919543065571325,48.25764846801758,1942400.0,VNQ,2014-06-17
48.264166976779975,48.7063015152287,48.06260236031634,48.59576416015625,2734500.0,VNQ,2014-06-18
48.72578916342906,48.998870849609375,48.569738233658676,48.998870849609375,2555800.0,VNQ,2014-06-19
48.99888548830444,49.19394672848713,48.73230212409567,49.167938232421875,2133100.0,VNQ,2014-06-20
49.14840881036044,49.35647669705154,48.959855969116674,48.96635437011719,4780100.0,VNQ,2014-06-23
48.96964317594558,49.15995731198629,48.8449533955147,49.0024528503418,3286300.0,VNQ,2014-06-24
48.94995595601848,49.07464574814878,48.77933361678716,48.90401840209961,3838900.0,VNQ,2014-06-25
48.93028922071626,48.94997603664073,48.71372923872724,48.85810089111328,2612600.0,VNQ,2014-06-26
48.78589074899476,49.23870734007962,48.74651713475005,49.23214340209961,2013100.0,VNQ,2014-06-27
49.264961845424544,49.27152578390556,48.78589447267158,49.11402130126953,4124700.0,VNQ,2014-06-30
49.14683429346808,49.50777579521657,48.97620694656717,49.376522064208984,3025500.0,VNQ,2014-07-01
49.3765258268784,49.3765258268784,48.97621067873112,49.258399963378906,2935000.0,VNQ,2014-07-02
49.08120689677095,49.140267316959346,48.76620296864677,48.97620391845703,2878500.0,VNQ,2014-07-03
48.897454955101956,49.199330996807944,48.897454955101956,49.12057876586914,2436200.0,VNQ,2014-07-07
48.96964910327794,49.42902465496746,48.96964910327794,49.26496124267578,3175000.0,VNQ,2014-07-08
49.33058779034196,49.42246290474764,48.99590201935765,49.34371566772461,2534800.0,VNQ,2014-07-09
49.094314990726964,49.67838011307552,49.03525458831279,49.56681823730469,3409400.0,VNQ,2014-07-10
49.54714021936175,49.63245137357674,49.33057535848874,49.57339096069336,2629400.0,VNQ,2014-07-11
49.69153333340661,49.86216070544792,49.48153233967062,49.81622314453125,1907000.0,VNQ,2014-07-14
49.849029541015625,49.940904656792654,49.593091003234136,49.849029541015625,2907800.0,VNQ,2014-07-15
49.954038080727855,50.05247213940494,49.70465844722895,50.006534576416016,2204200.0,VNQ,2014-07-16
49.91464704813707,49.99339928233002,49.67839535237585,49.75058364868164,2930400.0,VNQ,2014-07-17
49.776824161429,50.25589139236288,49.74401449237274,50.24276351928711,2042200.0,VNQ,2014-07-18
50.11153393887629,50.1509075594851,49.90809688997279,50.05903244018555,2612300.0,VNQ,2014-07-21
50.14435416543702,50.36747804928776,50.14435416543702,50.21653747558594,2536100.0,VNQ,2014-07-22
50.275595957065285,50.38059394468334,50.14434722083813,50.30841064453125,1972200.0,VNQ,2014-07-23
50.43307762435309,50.45276442715016,50.124637695688115,50.24276351928711,2035000.0,VNQ,2014-07-24
50.30841683785097,50.30841683785097,49.87528694270699,49.89497375488281,4739600.0,VNQ,2014-07-25
49.97370220303286,50.37401721596188,49.94088752716002,50.24276351928711,2155500.0,VNQ,2014-07-28
50.33464757385615,50.360898317869335,49.93433248958564,49.999961853027344,1898000.0,VNQ,2014-07-29
49.986848882915965,50.19029095797706,49.658721995135004,49.89497375488281,3117400.0,VNQ,2014-07-30
49.64559066900418,49.82277695523439,49.15340042114258,49.15340042114258,3195700.0,VNQ,2014-07-31
49.146828779948194,49.481519497948,49.0352668762207,49.0352668762207,3394800.0,VNQ,2014-08-01
49.166521101414745,49.488088987269904,48.81870747617596,49.376522064208984,2458400.0,VNQ,2014-08-04
49.18621096597284,49.350274384814405,48.7662090142839,48.871212005615234,2968400.0,VNQ,2014-08-05
48.73339468775502,49.08120830144332,48.562767346520445,48.85152053833008,1930600.0,VNQ,2014-08-06
49.002454247383035,49.1402669001379,48.77276649279158,48.877769470214844,2299300.0,VNQ,2014-08-07
48.95651441211165,49.19933003095979,48.77932815449949,49.1665153503418,2574200.0,VNQ,2014-08-08
49.297785454723645,49.619348403048775,49.219033199150175,49.474971771240234,2307300.0,VNQ,2014-08-11
49.46185054612861,49.61935005570236,49.304346029735726,49.39622116088867,1510400.0,VNQ,2014-08-12
49.48809885886182,50.131224745223285,49.48809885886182,50.11153793334961,1847200.0,VNQ,2014-08-13
50.20340990255651,50.29528502340132,49.97372210044447,50.07872009277344,2020500.0,VNQ,2014-08-14
50.23621938401448,50.34778130393032,49.84246318484649,50.02621841430664,2972400.0,VNQ,2014-08-15
50.144352910209555,50.524976291181126,50.144352910209555,50.51841735839844,2328200.0,VNQ,2014-08-18
50.62996176447697,50.74808760230456,50.452770504327,50.62339782714844,1893300.0,VNQ,2014-08-19
50.62996456556388,50.93184061075398,50.34777532663135,50.85308837890625,2361100.0,VNQ,2014-08-20
50.89248272290219,51.08279191340502,50.741542150261076,50.774356842041016,2436900.0,VNQ,2014-08-21
50.75464936630976,50.77434117939469,50.19683482585602,50.367462158203125,2568700.0,VNQ,2014-08-22
50.61685701907953,50.66279458773593,50.07872906903909,50.25592041015625,1913700.0,VNQ,2014-08-25
50.28214749574416,50.49214842600989,50.26901962126793,50.35433578491211,1762400.0,VNQ,2014-08-26
50.41341582193297,50.53154170411145,50.26247524760861,50.38716506958008,1527300.0,VNQ,2014-08-27
50.34778266658479,50.485595337296246,50.20340605722474,50.380592346191406,2491900.0,VNQ,2014-08-28
50.446240165478564,50.64967727661133,50.34123713597777,50.64967727661133,1857400.0,VNQ,2014-08-29
50.56435579777552,50.74810605525182,50.51841823340644,50.65623092651367,2356800.0,VNQ,2014-09-02
50.7612095851092,50.85308467883799,50.603710139690854,50.78746032714844,2254000.0,VNQ,2014-09-03
50.78747451720104,50.93185113534723,50.43966084993167,50.59716033935547,2032500.0,VNQ,2014-09-04
50.68248792285341,51.15498649736958,50.616858531252625,51.13529968261719,2285600.0,VNQ,2014-09-05
51.095918253800015,51.240294882372616,50.93185481348004,51.08279037475586,3472300.0,VNQ,2014-09-08
51.08278307523609,51.08278307523609,50.67590900574724,50.767784118652344,2389600.0,VNQ,2014-09-09
50.695605192156734,50.695605192156734,49.92778946078589,49.9671630859375,3369300.0,VNQ,2014-09-10
49.914659450438165,50.157475144418974,49.77684676147138,50.006534576416016,3158100.0,VNQ,2014-09-11
49.7768371910174,49.78996506752952,48.20182746636161,48.47089385986328,5664200.0,VNQ,2014-09-12
48.45121459299889,48.69402527126807,48.064022284713865,48.234649658203125,4031200.0,VNQ,2014-09-15
48.254313962722996,48.85150698798682,48.234627160890795,48.707130432128906,3866000.0,VNQ,2014-09-16
48.858078904229075,49.12058134767162,48.62839114377347,48.69401550292969,3340200.0,VNQ,2014-09-17
48.75309389383909,48.82528221015029,48.241216746773496,48.2674674987793,3321000.0,VNQ,2014-09-18
48.267450966387,48.53651232035528,48.16244799432904,48.32651138305664,3465500.0,VNQ,2014-09-19
48.26746792316303,48.30027760834451,47.945899963378906,47.945899963378906,2511100.0,VNQ,2014-09-22
47.92621805177105,48.13621908431925,47.578404311002444,47.59809112548828,5408600.0,VNQ,2014-09-23
47.59013303865562,48.04053395273911,47.37817996457867,47.470909118652344,4459300.0,VNQ,2014-09-24
47.497400919604104,47.56363530361356,47.08673965337019,47.25895309448242,5149900.0,VNQ,2014-09-25
47.186087481488805,47.94117047618036,47.10660825259006,47.894805908203125,3992400.0,VNQ,2014-09-26
47.61000092889402,47.86169866839034,47.3450633870069,47.82857894897461,3798600.0,VNQ,2014-09-29
47.848455156919876,47.961059185973426,47.47753850599627,47.59013748168945,4720400.0,VNQ,2014-09-30
47.42453822315068,47.947798410485625,47.42453822315068,47.6298713684082,6004400.0,VNQ,2014-10-01
47.59013177203569,47.86831922685269,47.239084976191414,47.550392150878906,4035000.0,VNQ,2014-10-02
47.74911463405731,47.967692745597546,47.47092706665798,47.84846878051758,3338400.0,VNQ,2014-10-03
47.97430419921875,48.24586673285206,47.85508026769769,47.97430419921875,2874400.0,VNQ,2014-10-06
47.88156838644897,48.11339126183342,47.59013102690299,47.59675598144531,2711000.0,VNQ,2014-10-07
47.715973616094345,48.65651490292396,47.68285390110159,48.63002014160156,4952700.0,VNQ,2014-10-08
48.583655572627116,49.20626983030597,48.55054091099338,48.63002014160156,4812800.0,VNQ,2014-10-09
48.70289018340931,49.279139998851704,48.66315055936505,48.676395416259766,4856500.0,VNQ,2014-10-10
48.88173167442452,49.21952860677832,48.68302343497839,48.72276306152344,4322300.0,VNQ,2014-10-13
48.928082406947176,49.84875388594576,48.86184297697455,49.51095199584961,4833400.0,VNQ,2014-10-14
49.338747985266444,49.71628956267451,48.86847725223956,49.318878173828125,6098400.0,VNQ,2014-10-15
48.676381460864526,49.53744345960011,48.676381460864526,49.39834976196289,4380100.0,VNQ,2014-10-16
49.789146650115086,49.848761135087955,49.047313438788784,49.457969665527344,3592900.0,VNQ,2014-10-17
49.54408076160923,50.226304566741064,49.47122141801651,50.21305465698242,3538000.0,VNQ,2014-10-20
50.372039976236074,50.6965921260272,50.08722746219362,50.67009735107422,3590600.0,VNQ,2014-10-21
50.70319777015971,51.01449988721795,50.59721871071544,50.68332290649414,3685100.0,VNQ,2014-10-22
50.98138279256001,51.186710893752455,50.7230651641697,51.07411193847656,4636200.0,VNQ,2014-10-23
51.113872580674595,51.29933094878797,50.74295584444784,51.034393310546875,3367300.0,VNQ,2014-10-24
51.007882301047445,51.4317884513444,50.96813762527216,51.41191864013672,3241900.0,VNQ,2014-10-27
51.26619508090205,51.63711166381836,51.21320555381131,51.63711166381836,2537300.0,VNQ,2014-10-28
51.55101341462201,51.58412808285129,50.901904266335954,51.345680236816406,3652200.0,VNQ,2014-10-29
51.27943942378704,51.67023086547851,51.08735618002132,51.670230865478516,2619400.0,VNQ,2014-10-30
51.92193594413226,52.35909206269017,51.8623265025256,52.3193473815918,5992000.0,VNQ,2014-10-31
52.34582472392834,52.7763557434082,52.239850734122214,52.7763557434082,5130100.0,VNQ,2014-11-03
52.76311966668741,52.86909367412201,52.32596362095033,52.86246871948242,2749400.0,VNQ,2014-11-04
52.975073280118814,53.10754205411533,52.44518807741314,52.74987030029297,2257200.0,VNQ,2014-11-05
52.729991650206884,52.92869983125128,52.25972101198471,52.3458251953125,3025000.0,VNQ,2014-11-06
52.39882979774598,52.53129858766077,52.02791314329626,52.279605865478516,3680900.0,VNQ,2014-11-07
52.160385115203084,52.736634998542804,52.114020530568446,52.710140228271484,2141300.0,VNQ,2014-11-10
52.69025076781577,52.74986018867973,52.27296460833264,52.50478744506836,2158300.0,VNQ,2014-11-11
52.52466994822965,52.55778461351964,52.02127953424189,52.107383728027344,3648500.0,VNQ,2014-11-12
52.21335190646849,52.51803405179812,52.14711753632875,52.39218521118164,4038700.0,VNQ,2014-11-13
52.39219334526815,52.48492248853204,51.855688294475726,51.96166229248047,3117900.0,VNQ,2014-11-14
51.895426789214184,52.27959326205784,51.895426789214184,52.19348907470703,2501400.0,VNQ,2014-11-17
52.200126912772745,52.491564344505434,52.100777836828364,52.418704986572266,2609900.0,VNQ,2014-11-18
52.27297734346856,52.438565846244394,51.941800337916895,51.94842529296875,2985900.0,VNQ,2014-11-19
51.908675317782475,52.1868627341635,51.703342179003,52.120628356933594,3400800.0,VNQ,2014-11-20
52.518038314670946,52.57764773662763,52.299460327445225,52.4451789855957,2827500.0,VNQ,2014-11-21
52.551172883299984,52.80287068031186,52.518058209676894,52.63065719604492,3367400.0,VNQ,2014-11-24
52.74323940691491,52.842593502905345,52.53128636036964,52.72336959838867,4664900.0,VNQ,2014-11-25
52.756498917928326,53.27975920225663,52.756498917928326,53.233394622802734,2303900.0,VNQ,2014-11-26
53.3658561706543,53.9421059114763,53.253257214869606,53.3658561706543,2225200.0,VNQ,2014-11-28
53.31949882654278,53.69041546217391,53.16715517784561,53.233394622802734,5767100.0,VNQ,2014-12-01
53.226765625061304,53.62417699781985,52.895588638869214,53.56456756591797,3641400.0,VNQ,2014-12-02
53.577827269912234,53.63744177169487,53.352629282505184,53.511592864990234,3620900.0,VNQ,2014-12-03
53.498317860611245,53.723520795756485,53.23338036518221,53.65066146850586,3367000.0,VNQ,2014-12-04
53.53143295020402,53.53143295020402,52.96180828818961,53.37908935546875,4100400.0,VNQ,2014-12-05
53.28637639766672,54.56471979866613,53.27975649619536,53.7169075012207,2651600.0,VNQ,2014-12-08
53.187018458020304,54.07457022948326,53.13402893494098,53.961971282958984,3905800.0,VNQ,2014-12-09
53.822896181976866,54.087838835607606,53.683802425826904,53.909000396728516,3634400.0,VNQ,2014-12-10
53.90236749045182,54.226924593625725,53.836133100153496,54.00834655761719,2845100.0,VNQ,2014-12-11
53.88911746162373,54.17392986059516,53.51820086886448,53.53807067871094,3903500.0,VNQ,2014-12-12
53.83612889843938,53.84275385296017,52.743243857052484,52.84259796142578,5900900.0,VNQ,2014-12-15
52.84258894147088,53.246625191158294,52.43855269178346,52.76972961425781,7097800.0,VNQ,2014-12-16
52.84923243402801,54.00835206929989,52.842607478314065,53.98185729980469,7227900.0,VNQ,2014-12-17
54.3593864440918,54.41900092511224,53.93548033619307,54.3593864440918,6041800.0,VNQ,2014-12-18
54.47197944488662,54.60445324747545,54.18054718590893,54.3328857421875,5490300.0,VNQ,2014-12-19
54.482612680841534,55.28155322570856,54.45575680472846,55.24127197265625,3600200.0,VNQ,2014-12-22
55.43597682435745,55.476258080019484,54.93915588966423,55.08686065673828,4804100.0,VNQ,2014-12-23
55.2278549365905,55.32856320666552,54.79817109835677,54.85859298706055,1306900.0,VNQ,2014-12-24
55.13385895698221,55.221136721169074,54.86530529194591,55.05329132080078,2907700.0,VNQ,2014-12-26
54.986154718489885,55.570253439207086,54.91901758213833,55.355411529541016,2789100.0,VNQ,2014-12-29
55.34870327154091,55.64410770591563,55.18085786387344,55.31513214111328,3292600.0,VNQ,2014-12-30
55.57024377299779,55.78508564529302,54.32818903872114,54.381900787353516,4494500.0,VNQ,2014-12-31
54.851875095771206,55.24799290640022,54.610177308121166,55.20099639892578,5570500.0,VNQ,2015-01-02
55.053295940962684,55.644109955836505,54.88545052650853,55.50312042236328,6073700.0,VNQ,2015-01-05
55.55682137703584,56.22820290425077,55.55682137703584,56.05364227294922,7577100.0,VNQ,2015-01-06
56.26849907994845,56.99359255098163,55.97309461274805,56.91302490234375,6920700.0,VNQ,2015-01-07
57.30240637734839,57.309121626149405,56.6713112903716,57.127845764160156,5255000.0,VNQ,2015-01-08
57.1278567988445,57.41655108624339,56.77202537716947,57.15471267700195,4643900.0,VNQ,2015-01-09
57.295712085098224,57.651548690426935,57.18829367616261,57.591121673583984,5131800.0,VNQ,2015-01-12
57.79253189099515,57.96037729835359,57.20171277886283,57.50383758544922,5859600.0,VNQ,2015-01-13
57.47026026840823,58.02750819018698,57.16814061658035,58.00065231323242,6249100.0,VNQ,2015-01-14
58.1215080927273,58.28263825133295,57.765676644781934,58.13493347167969,5004100.0,VNQ,2015-01-15
58.134952378173864,58.71234118337596,57.92682564219534,58.63848876953125,4717000.0,VNQ,2015-01-16
58.90029458329627,58.98085707594939,58.04092205787082,58.175201416015625,5012700.0,VNQ,2015-01-20
58.202075733147815,58.202075733147815,57.85966966415484,58.13493347167969,4354500.0,VNQ,2015-01-21
58.36320924234168,59.22929221820073,58.215504454208805,59.16886520385742,4450600.0,VNQ,2015-01-22
59.1554423846635,59.316572559494,58.86674804688109,59.00102233886719,3491800.0,VNQ,2015-01-23
59.08157864582298,59.544833572047445,58.839880868856724,59.49783706665039,2885100.0,VNQ,2015-01-26
59.35012185976781,59.75294970976889,59.2829847384733,59.517967224121094,3209400.0,VNQ,2015-01-27
59.63881949491818,59.934223869919485,59.12185287475586,59.12185287475586,3948900.0,VNQ,2015-01-28
59.39041608735969,59.39041608735969,58.71903448322191,59.329994201660156,3337500.0,VNQ,2015-01-29
59.22256099037661,59.24941686481348,58.101355124367366,58.108070373535156,4969800.0,VNQ,2015-01-30
58.094644753877795,58.2020682606465,56.8593051594461,57.95365524291992,7523600.0,VNQ,2015-02-02
57.96035920671499,58.47732064623206,57.51053488473817,58.45718002319336,4617400.0,VNQ,2015-02-03
58.32291193100372,58.47061155625533,57.87979768854608,58.21548843383789,3332800.0,VNQ,2015-02-04
58.35650538089234,58.940609396444934,58.18865992929826,58.913753509521484,2921600.0,VNQ,2015-02-05
58.772745340490864,58.85331297575775,56.95330183581957,57.20170974731445,6323300.0,VNQ,2015-02-06
57.14798747368755,57.476962930422474,56.78544089755301,56.798866271972656,4235700.0,VNQ,2015-02-09
56.89959973996953,57.10772643028637,56.295355178460724,56.980167388916016,6144500.0,VNQ,2015-02-10
